,text,user,retweets,favorites,datetime
52,RT @f0lake: Notice how the one good thing to happen this year occurred during scorpio season,jacksnij,142,0,Sat Nov 07 21:06:18 +0000 2020
53,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,yiddiemaura,654,0,Sat Nov 07 21:06:14 +0000 2020
54,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,yova___,654,0,Sat Nov 07 21:06:09 +0000 2020
55,RT @iamsouljabrasi: When your President a Scorpio too😎 https://t.co/D5v6xzgOfH,bayleegracelynn,447,0,Sat Nov 07 21:06:05 +0000 2020
56,RT @ronaldodelcid4: everyone rn: https://t.co/qL2fFe5jH7,scorpio_k_,21638,0,Sat Nov 07 21:06:02 +0000 2020
57,"@zodiacashomes NOOOOOOO

It's too pink I'm a Scorpio I can't deal with so much pink😭",AngeLee_Cuello,0,0,Sat Nov 07 21:06:01 +0000 2020
58,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,___whitneyx,654,0,Sat Nov 07 21:05:55 +0000 2020
59,@thatkenyankid Eggsactely 😭also kinda reminds me about how her voice has this dark timbre that is so Scorpio,usinimention,0,1,Sat Nov 07 21:05:52 +0000 2020
60,@iJaadee i have a scorpio sun and taurus moon same as biden and i would rather choke 😭,PostmodernNico,0,1,Sat Nov 07 21:05:51 +0000 2020
61,joni mitchell’s only fault is that she is unfortunately a scorpio,abby_maliff,0,0,Sat Nov 07 21:05:50 +0000 2020
62,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,ahhlexis_12,654,0,Sat Nov 07 21:05:48 +0000 2020
63,RT @Furie91426881: @AbelFris Weet je nog dat ik vroeg wat zijn de 4 punten vd wereld?  het vierkant Ook iets met maya's 7 engelen Philadelp…,AnthonySc6,1,0,Sat Nov 07 21:05:46 +0000 2020
64,RT @iamannapepe: scorpio season 2020 is not allowing you to stay stagnant - you must transform. staying stuck is no longer an option for yo…,TammyImpala,319,0,Sat Nov 07 21:05:41 +0000 2020
65,"invitation: dress casual!! wear something comfy!!

scorpio, aquarius, and pisces: ah...yes.. i have just the outfit https://t.co/2tpvcdsIs8",milkstrology,3,82,Sat Nov 07 21:05:40 +0000 2020
66,RT @dummehoee: ich hasse scorpio men,nicydicy,2,0,Sat Nov 07 21:05:37 +0000 2020
67,during scorpio season.... we LOVE to see it https://t.co/rlSql06ube,antms00,0,3,Sat Nov 07 21:05:32 +0000 2020
68,RT @ArianaGrande: CRYING @JoeBiden @KamalaHarris 🤍🤍🤍🤍🤍🤍🤍 THANK GOD,Scorpio__NG,88045,0,Sat Nov 07 21:05:30 +0000 2020
69,"RT @thechrisdonis: take the rest of the year and the first 19 days of next year to smile, laugh, cry, celebrate

january 20th we’re holding…",Foghorn_Scorpio,25,0,Sat Nov 07 21:05:17 +0000 2020
70,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,Ambria_Forever,654,0,Sat Nov 07 21:05:16 +0000 2020
71,"they gave me: bi
i am: não? sim? eh wtv
they gave me: scorpio
i am: sim
they gave me: solteiro
i am: infelizmente… https://t.co/7defgpZwmW",fancyclxwn,0,1,Sat Nov 07 21:05:14 +0000 2020
72,RT @dummehoee: ich hasse scorpio men,rufdervernunft,2,0,Sat Nov 07 21:05:09 +0000 2020
73,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,babyashltd,654,0,Sat Nov 07 21:05:08 +0000 2020
74,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,lilkatiav,654,0,Sat Nov 07 21:05:03 +0000 2020
75,RT @DelanoSepts: A scorpio. https://t.co/HstJIRwdvI,its_jenniee,3,0,Sat Nov 07 21:05:03 +0000 2020
76,"I wanted one and a Sterling. 

https://t.co/kpDFdeVECD",filmdevelop,0,1,Sat Nov 07 21:05:00 +0000 2020
77,"RT @JenniferKayMo: I feel my grandma Charlie Mae’s spirit w/ me today. It’s her bday. She was an educator, a community leader, a mother of…",martypatail,1,0,Sat Nov 07 21:04:58 +0000 2020
78,RT @iamsouljabrasi: When your President a Scorpio too😎 https://t.co/D5v6xzgOfH,samanthxrae,447,0,Sat Nov 07 21:04:58 +0000 2020
79,RT @bestgirlmomo: a tsundere scorpio who doesn't like skinships from a capcricorn #samo https://t.co/qHK53svYN2,Qn07N,118,0,Sat Nov 07 21:04:50 +0000 2020
80,"i got: lesbian, hardcore lesbian
i am: heterosexual(?)

i got: scorpio
i am: gemini

i got: single/talking stage
i… https://t.co/92jMWxbtnh",INNIT_ANDWINNIT,0,1,Sat Nov 07 21:04:48 +0000 2020
81,RT @ZorayaBlack_: Aquarius/Taurus/Scorpio/Leo will be crushing on you in secret and act like they don’t want you at all. They’re the types…,PureRockStar_,213,0,Sat Nov 07 21:04:46 +0000 2020
82,@imeanswhatisays Happy happy birthday!!! Sending you love and joy and all the deep Scorpio energy!! 💫💫💫,TheRandiSavage,0,1,Sat Nov 07 21:04:44 +0000 2020
83,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,Velmxo1,654,0,Sat Nov 07 21:04:42 +0000 2020
84,@Lhommelibre15 @Lou32011836 @ladepechedumidi 🤦🏻‍♂️,scorpio_bruno,0,0,Sat Nov 07 21:04:39 +0000 2020
85,"@Mks_dr3am_ i got: bi (???)
i am: bi

i got: scorpio 
i am: aquarius 

i got: single
i am: single

i got: 16
i am:… https://t.co/y2JDvPDREq",sapnapwastaken,0,1,Sat Nov 07 21:04:39 +0000 2020
86,RT @ZorayaBlack_: Aquarius/Taurus/Scorpio/Leo will be crushing on you in secret and act like they don’t want you at all. They’re the types…,aqua_eris11,213,0,Sat Nov 07 21:04:33 +0000 2020
87,"@02T0KY0 Aw la saday 12 ladayk bwa, aw kata scorpio was not good lana. He's a pervert",Polla1guess,0,0,Sat Nov 07 21:04:31 +0000 2020
88,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,__bhawana,654,0,Sat Nov 07 21:04:31 +0000 2020
89,"@Nemesis_Scorpio Don Kk's que ya habemus presidente #BidenPresident 

#EVR",rene_pg,0,0,Sat Nov 07 21:04:30 +0000 2020
90,"RT @obsidianshakti: Taurus, Leo, Scorpio, Aquarius🦋

You’re gaining a sense of direction after experiencing this deep period of reflection,…",brrystal,512,0,Sat Nov 07 21:04:25 +0000 2020
91,"RT @milkstrology: did you—
scorpio: DO YOU HAVE PROOF? then it didn’t happen",TayOnTen,207,0,Sat Nov 07 21:04:23 +0000 2020
92,"RT @obsidianshakti: Taurus, Leo, Scorpio, Aquarius🦋

You’re gaining a sense of direction after experiencing this deep period of reflection,…",MelaninGoddess,512,0,Sat Nov 07 21:04:20 +0000 2020
93,I just realized a Scorpio is now our president,Raykiffin,0,0,Sat Nov 07 21:04:19 +0000 2020
94,#Scorpio♏ https://t.co/sWSsY3WhvS,deb_o_rah_84,0,0,Sat Nov 07 21:04:19 +0000 2020
95,I knew this election was gonna be whack when we had to choose between a Scorpio and Gemini. It really was Joe’s szn 🤔,jacksgun1,0,0,Sat Nov 07 21:04:18 +0000 2020
96,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,alyseadeee,654,0,Sat Nov 07 21:04:15 +0000 2020
97,RT @iamsouljabrasi: When you try to tell a Scorpio to do something that we was already about to do https://t.co/kD0nZKyIzP,TayOnTen,182,0,Sat Nov 07 21:04:14 +0000 2020
98,RT @AlyciaTyre: My lashes are now available again to purchase including the newly added “ Scorpio Minis “💕🎉 https://t.co/oAmWKnTKuT https:/…,marianaalex1301,654,0,Sat Nov 07 21:04:13 +0000 2020
99,Ήρθα να αφήσω ένα με (ξε)χασες και να φύγω.. ξέρεις,scorpio_sent,1,1,Sat Nov 07 21:04:12 +0000 2020
