,text,user,retweets,favorites,datetime
13,RT @DIVINEOPAQUE: he’s either a capricorn leo or aries https://t.co/zgveNPAHhL,yourariesfriend,5,0,Sat Nov 07 21:08:53 +0000 2020
14,"RT @OneLuckyGirl_28: If you...

If you want me, earn me...
Scorpio, Capricorn, Taurus, Gemini

If you love me, show me...
Aries, Leo, Cance…",yesimachipmunk,114,0,Sat Nov 07 21:08:49 +0000 2020
15,RT @earthdombaby: Sometimes you have to realize that those with Capricorn placements don’t always use words of affirmation to show their lo…,g_bouqui,483,0,Sat Nov 07 21:08:42 +0000 2020
16,"Gemini x Capricorn 
Thoughts?",lilastroqueens,0,0,Sat Nov 07 21:08:37 +0000 2020
17,"RT @skipbolden: The mission was a sham. The murders were real. 

Elliott Gould, James Brolin and Brenda Vaccaro star in,
Capricorn One (197…",mrtnkeady,1,0,Sat Nov 07 21:08:28 +0000 2020
18,RT @fo_ofl: @zodiacashomes If anything this is a workaholic Capricorn’s dream home where they spend 20 minutes sleeping before going to wor…,3ye4A3ye,1,0,Sat Nov 07 21:08:25 +0000 2020
19,@fantasiacloud 🤭 (My bro is also a Capricorn),pengutho,0,0,Sat Nov 07 21:08:24 +0000 2020
20,"RT @theEmpyrealCap: Might just be the Capricorn in me but like, can people not work on themselves for themselves or?",KassiQuinones,97,0,Sat Nov 07 21:08:19 +0000 2020
21,"RT @lilastroqueens: Capricorn Affirmations: 
🌱 I deserve happiness, I am happy.

🌵I am fulfilled in who I am deeply.

🌱 I am proud of mysel…",88fallings,137,0,Sat Nov 07 21:08:18 +0000 2020
22,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",zoeymartinezz,1518,0,Sat Nov 07 21:08:03 +0000 2020
23,"The mission was a sham. The murders were real. 

Elliott Gould, James Brolin and Brenda Vaccaro star in,
Capricorn… https://t.co/QeU4lOiOqa",skipbolden,1,6,Sat Nov 07 21:08:00 +0000 2020
24,@best_capricorn STOPZBSJSJSJSJZJZJjnznNJ,M1CACA,0,1,Sat Nov 07 21:07:54 +0000 2020
25,"RT @iamannapepe: ✉️🔮Capricorn, Gemini, Pisces, Cancer
-sun, moon, rising, venus-

you know exactly what you need to get to where you’re goi…",leiannejustine,45,0,Sat Nov 07 21:07:54 +0000 2020
26,RT @CapricornTerms: #Capricorn takes great care in their appearance &amp; the appearance of their lover.,that_gurl_genae,196,0,Sat Nov 07 21:07:47 +0000 2020
27,"RT @lilastroqueens: Capricorn Affirmations: 
🌱 I deserve happiness, I am happy.

🌵I am fulfilled in who I am deeply.

🌱 I am proud of mysel…",meccadrealist,137,0,Sat Nov 07 21:07:30 +0000 2020
28,RT @earthdombaby: Sometimes you have to realize that those with Capricorn placements don’t always use words of affirmation to show their lo…,Zama_Nkosi,483,0,Sat Nov 07 21:07:27 +0000 2020
29,RT @sunxstargod: help a capricorn manage thier emotions and they will give you the world you seek,Outrrrageous,1,0,Sat Nov 07 21:07:21 +0000 2020
30,@M1CACA ummm that’s a personal you gonna have to ask yourself 😭😭,best_capricorn,0,1,Sat Nov 07 21:07:15 +0000 2020
31,"RT @iloveastroIogy: signs that are the most intelligent:

-Capricorn 
-Gemini 
-Virgo 
-Scorpio
-Aries",Zama_Nkosi,131,0,Sat Nov 07 21:07:13 +0000 2020
32,"RT @theEmpyrealCap: Might just be the Capricorn in me but like, can people not work on themselves for themselves or?",meccadrealist,97,0,Sat Nov 07 21:07:09 +0000 2020
33,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",tkasshh,1518,0,Sat Nov 07 21:07:05 +0000 2020
34,"RT @UncorkedWitch: Saturn in Capricorn: “This is the way things are done.”

Saturn in Aquarius: “But, why though?”

Saturn in Capricorn: “B…",DaBlessedMystic,4,0,Sat Nov 07 21:07:03 +0000 2020
35,"RT @YunaKim_4: Virgo, Capricorn and Sagittarius Sun or Ascendant

💌 Your love manifestations are coming true. Trust the plans of the Univer…",Nontu_Madlula,126,0,Sat Nov 07 21:07:02 +0000 2020
36,Astrology convinced you that Virgos are perfectionists meanwhile Capricorn’s are the real perfectionists. Look at B… https://t.co/LyD336svuI,forniaa,0,0,Sat Nov 07 21:06:50 +0000 2020
37,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",_thereallkay,1518,0,Sat Nov 07 21:06:50 +0000 2020
