,text,user,retweets,favorites,datetime
31,RT @taurusismagic: I’m a #Taurus if I’m in a relationship no one will know and sometimes not even me.,MaidenKissess,305,0,Thu Nov 12 13:34:59 +0000 2020
32,RT @taurusismagic: I’m a #Taurus if I’m in a relationship no one will know and sometimes not even me.,oh_khkolaaa,305,0,Thu Nov 12 13:34:58 +0000 2020
33,RT @venusplutos: taurus placements:,azhg1_,55,0,Thu Nov 12 13:34:43 +0000 2020
34,RT @venusplutos: taurus placements:,chinaxmonet,55,0,Thu Nov 12 13:34:31 +0000 2020
35,"Signs: Taurus, Scorpio, Aquarius, Gemini, 

Animals: Dogs (loyalty, unconditional love), Swans (union, balance)",MelMarieMedium,0,0,Thu Nov 12 13:34:29 +0000 2020
36,RT @demigoddessnik: I love Taurus energy lmao it’s very “I said what I said and you’re not gonna beat my ass about it.”,MDollaDolla,1505,0,Thu Nov 12 13:34:28 +0000 2020
37,RT @demigoddessnik: I love Taurus energy lmao it’s very “I said what I said and you’re not gonna beat my ass about it.”,shyanne_katia,1505,0,Thu Nov 12 13:34:22 +0000 2020
38,RT @demigoddessnik: I love Taurus energy lmao it’s very “I said what I said and you’re not gonna beat my ass about it.”,_Dainine,1505,0,Thu Nov 12 13:34:21 +0000 2020
39,RT @venusplutos: taurus placements:,FuCkUpAiGe,55,0,Thu Nov 12 13:34:19 +0000 2020
40,@vrkwns taurus where,stillwithboo,0,0,Thu Nov 12 13:34:18 +0000 2020
41,RT @xolennoxx: @yungchipotle @Rico_nastyy This has to be a Taurus thing cause SAME https://t.co/hDLQoE0253,AshleiisHere_,4,0,Thu Nov 12 13:34:16 +0000 2020
42,Most definitely Virgo and Taurus‼️ https://t.co/TUJtJGhZlh,Dayybandzz,0,0,Thu Nov 12 13:34:14 +0000 2020
