,text,user,retweets,favorites,datetime
36,The ONLY Sign That’s Not Toxic Is a LIBRA 🤷🏽‍♂️🤣,dmarcushammond_,1,2,Thu Nov 12 13:34:54 +0000 2020
37,"RT @AdelineTarot: 💫Libra, Aquarius, Virgo placements. A mistake is only detrimental if you're not learning from it. Go easier on yourself f…",yesimachipmunk,138,0,Thu Nov 12 13:34:42 +0000 2020
38,RT @shesotorch: I’m such a libra bruh,simclouttx,2,0,Thu Nov 12 13:34:39 +0000 2020
39,"LIBRA

-like nicki once said, ILOIOOOVVEEREEE LIBRASSSSAASFJF
-one of u broke my heart but thats ok ^^
-so indecisi… https://t.co/lPNamq7ihZ",sbr33na,0,0,Thu Nov 12 13:34:30 +0000 2020
40,"RT @iamannapepe: ✉️🔮Virgo, Libra, Capricorn, Scorpio
-sun, moon, rising, venus-

whatever your mind can think of, no matter how big, no mat…",enriquezziarii,160,0,Thu Nov 12 13:34:28 +0000 2020
41,"RT @StormCestavani: Today, the Moon continues its trek through Libra and opposes Mars reactivating Venus oppose Mars. This will trigger rel…",FreezoneIsm,2,0,Thu Nov 12 13:34:27 +0000 2020
42,two virgos and a libra 🤰🏽,brwnjjk,0,0,Thu Nov 12 13:34:16 +0000 2020
43,@_gurulew_ I'ma libra baby 7th house baby I'm gonna always always always wanna be in love it's in my makeup but I'v… https://t.co/53Nhixk0TH,sunshinegoldiee,0,0,Thu Nov 12 13:34:14 +0000 2020
44,"RT @AboutLibras: #Libra balances between being sexy and a great lover, which makes them number one to satisfy your needs.",Allis_hs,33,0,Thu Nov 12 13:34:12 +0000 2020
45,"Moon conjunct Venus at 19 Libra 
November 12 (US/Canada), November 13 (Australia)
The Moon supports Venus in Libra’… https://t.co/pMfBXU177a",keldreamer,0,6,Thu Nov 12 13:34:09 +0000 2020
46,RT @1pinkfridayy: watching gays call each other slurs over gaga n ari i love my community ❤️,libra__tits,3,0,Thu Nov 12 13:33:50 +0000 2020
47,"RT @AboutLibras: A #Libra can convince you that everything is alright, even when it's not.",Niecyisthename,101,0,Thu Nov 12 13:33:34 +0000 2020
48,"Height: 1,70m last time I checked🤷‍♀️
Shoe size: EU 40
Zodiac sign: Libra ♎️
Tattoos: None 
Piercings: None
Favouri… https://t.co/GEiP9p7l7p",Ayaneko_sims,0,3,Thu Nov 12 13:33:22 +0000 2020
49,"RT @Isispriest: Thursday: Moon in Libra, Jupiter  conjunct Pluto in Capricorn. If the whole point of civilization is to have civil and mutu…",ElizabethWydv2,14,0,Thu Nov 12 13:33:20 +0000 2020
50,"RT @OneLuckyGirl_28: What the signs make...

Love
Taurus, Cancer, Libra

War
Aries, Gemini, Scorpio

Peace
Aquarius, Pisces, Sagittarius

M…",ro_meo15,199,0,Thu Nov 12 13:33:19 +0000 2020
51,"RT @melanatedmomma: gemini, libra, aquarius ✉️🦋

challenge yourself and step out of your way. i see you went through a separation of some s…",ahmayahhh,451,0,Thu Nov 12 13:33:17 +0000 2020
52,RT @TarotByBronx: Are we ready to have the conversation about Libra Mars sex yet or no...cause it’s still my favorite thus far 😂,sophstaniforthh,67,0,Thu Nov 12 13:32:57 +0000 2020
53,"RT @AboutLibras: If #Libra love until it hurts,then there can be no more hurt, only more love.",Frbiddenxfruit,51,0,Thu Nov 12 13:32:56 +0000 2020
54,RT @piscestroIogy: if astrology isn't real then why are libra men like that 😐,llonskay,2073,0,Thu Nov 12 13:32:56 +0000 2020
55,"RT @AboutLibras: A #Libra can convince you that everything is alright, even when it's not.",dollofhazel13,101,0,Thu Nov 12 13:32:55 +0000 2020
56,"@nbtaetae You're a cancer then. Libra may be your moon sign, depending on the sign the moon was in on the day of ur birth!!!",vantiluv,0,1,Thu Nov 12 13:32:52 +0000 2020
57,this pleases me and my fellow Libra homegirls https://t.co/BOshouTnUR,aeriauhura,0,0,Thu Nov 12 13:32:50 +0000 2020
58,"i'm INFP and a Libra ✊ man,, pick a struggle 🥴 jk HAHSHAH infp peeps ily 🤟 libra best sign :P",naui_singnie,0,0,Thu Nov 12 13:32:44 +0000 2020
59,"RT @melanatedmomma: gemini, libra, aquarius ✉️🦋

challenge yourself and step out of your way. i see you went through a separation of some s…",themonalisha_,451,0,Thu Nov 12 13:32:36 +0000 2020
60,lmk what your take is on pisces + libra connection,kulowwt,0,0,Thu Nov 12 13:32:30 +0000 2020
61,"RT @DCnumerology: Zodiac Signs that are the most emotional. 

-Cancer 
-Pisces 
-Libra 
-Virgo 
-Gemini",NieceyyyNicole,236,0,Thu Nov 12 13:32:29 +0000 2020
62,"RT @UMB_OFFICIAL: UMB2019 GRAND CHAMPIONSHIP 
ON SALE

Vimeo（配信）
【https://t.co/2HJ01npvmU】

Libra ONLINE STORE
【 https://t.co/OuoAZg1TvI 】…",ShinjukuLibra,1,0,Thu Nov 12 13:32:19 +0000 2020
63,"UMB2019 GRAND CHAMPIONSHIP 
ON SALE

Vimeo（配信）
【https://t.co/2HJ01npvmU】

Libra ONLINE STORE
【… https://t.co/ePUI9eswjP",UMB_OFFICIAL,1,0,Thu Nov 12 13:32:14 +0000 2020
64,"RT @pisceshawty: 💌aquarius. capricorn. aries. libra.
sun moon rising venus

emotions will be spilling. an honest conversation is coming up…",simply_shamai,102,0,Thu Nov 12 13:32:04 +0000 2020
65,"@samhcin ""monsieur fish"" ashsnssmsl make no mistake, I am. as much as I love his lil libra moon.",peridot21plus,0,0,Thu Nov 12 13:32:02 +0000 2020
66,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/M3uOzBojf2,SheeYELLAdoe,0,0,Thu Nov 12 13:31:57 +0000 2020
67,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/r7MLzLa9wh,KeishaTheKutey,0,0,Thu Nov 12 13:31:56 +0000 2020
68,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/xAAF7ilUSA,DanielleCasting,0,0,Thu Nov 12 13:31:56 +0000 2020
69,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/PEQRqMROyg,MZNerd90,0,0,Thu Nov 12 13:31:56 +0000 2020
70,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/6y8ADGDdoY,TheDamnAuty,0,0,Thu Nov 12 13:31:56 +0000 2020
71,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/9FP0skbk3p,des_woody,0,0,Thu Nov 12 13:31:56 +0000 2020
72,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/U0digiKzUx,ALStein_08,0,0,Thu Nov 12 13:31:56 +0000 2020
73,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/pr2c89MdmY,_raylyn,0,0,Thu Nov 12 13:31:56 +0000 2020
74,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/apmkCYNnb6,Princes_Phoenix,0,0,Thu Nov 12 13:31:56 +0000 2020
75,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/0FviKjzwZf,ProudMommy_07,0,0,Thu Nov 12 13:31:56 +0000 2020
76,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/wmLuQqMQQE,Ayoo__Raye,0,0,Thu Nov 12 13:31:56 +0000 2020
77,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/0O8b1HageA,brittneydeeXO,0,0,Thu Nov 12 13:31:56 +0000 2020
78,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/CRutUwTBkc,GradeA_Kay,0,0,Thu Nov 12 13:31:56 +0000 2020
79,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/vfr8XjGRXF,Brooke_Tini91,0,0,Thu Nov 12 13:31:56 +0000 2020
80,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/lmBknDQ0Sa,allabtme_Kisha,0,0,Thu Nov 12 13:31:55 +0000 2020
81,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/TeDwJFn00E,_MsLolaMonroe,0,0,Thu Nov 12 13:31:55 +0000 2020
82,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/qKwRXW9nvJ,G_KnowSheBadd,0,0,Thu Nov 12 13:31:55 +0000 2020
83,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/DYqXpsWHiE,itsmeclancy03,0,0,Thu Nov 12 13:31:55 +0000 2020
84,"do yours in qrt !!
☆height: 5'3
☆shoe size: e1 ko den
☆zodiac sign: libra
☆tattoos: wala
☆piercings: 2
☆favorite co… https://t.co/fLe6ETyVNq",shininhina,0,0,Thu Nov 12 13:31:55 +0000 2020
85,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/5YshCqWOKd,BlissfulBianca,0,0,Thu Nov 12 13:31:55 +0000 2020
86,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/pAeK6yWpUg,YoBossLadyBit,0,0,Thu Nov 12 13:31:55 +0000 2020
87,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/pS7fYF0FHB,dancingvalentin,0,0,Thu Nov 12 13:31:55 +0000 2020
88,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/ayXrWAYMd3,MontegaByrd,0,0,Thu Nov 12 13:31:55 +0000 2020
89,"RT @KaiaSinclair: Moon In Libra Now

and it's 11:11 wow okay I see you going with this. If you feel something, then say it today even if it…",herdimplesz,122,0,Thu Nov 12 13:31:55 +0000 2020
90,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/c7m50PXQnV,kramer_robert,0,0,Thu Nov 12 13:31:55 +0000 2020
91,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/qDhqMoCnRB,axsmith24,0,0,Thu Nov 12 13:31:54 +0000 2020
92,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/bQTI7BpIDf,AnthonySoST,0,0,Thu Nov 12 13:31:54 +0000 2020
93,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/d0a8dgetTU,Raegen19,0,0,Thu Nov 12 13:31:54 +0000 2020
94,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/nGI4bgW4tK,SariDragon2012,0,0,Thu Nov 12 13:31:54 +0000 2020
95,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/QinjiGgl70,_MrsCrawfordXO,0,0,Thu Nov 12 13:31:54 +0000 2020
96,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/ifZz25Qupp,adoretiqua357,0,0,Thu Nov 12 13:31:54 +0000 2020
97,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/r7QRCxoD2Z,HarmonyRam,0,0,Thu Nov 12 13:31:54 +0000 2020
98,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/BHmGMaHrIF,Only1TyJr,0,0,Thu Nov 12 13:31:53 +0000 2020
99,Your personal relationships and how you carry yourself with th... More for Libra https://t.co/PTf1rm8l66,annemagluyan,0,0,Thu Nov 12 13:31:53 +0000 2020
