,text,user,retweets,favorites,datetime
35,"RT @VanityMC: 👮‍♂️ Prison Alcatraz will reset this Saturday, November 14th at 3PM EST!

💰 $2,000 F-TOP PAYOUTS
📚 CHANGELOG: https://t.co/fk…",mrdevil695,114,0,Sat Nov 14 17:13:51 +0000 2020
36,"RT @astroforarabs: Every time the moon is in scorpio you feel overwhelmed 
Too much intensity going on 
Theres no relaxing with this scorpi…",agapemermaid,2,0,Sat Nov 14 17:13:50 +0000 2020
37,"RT @AdelineTarot: Energy Work of the New Moon💫

Aries: Peace
Taurus: Letting Go
Gemini: Release
Cancer: Acceptance
Leo: Intuitive Choices
V…",og_breeezy,90,0,Sat Nov 14 17:13:48 +0000 2020
38,"RT @ehimeora: New Moon in Scorpio later this evening.

Don’t fear your own depths, you are not something to run away from. You know somethi…",hoedette,374,0,Sat Nov 14 17:13:44 +0000 2020
39,RT @nottydesignss: when i get deeper in my research of astrology i want to figure out why scorpio placements go fucking through it. it’s li…,ediitagc,7,0,Sat Nov 14 17:13:30 +0000 2020
40,@leo__girl_ True,Scorpio_Tahir,0,0,Sat Nov 14 17:13:28 +0000 2020
41,this scorpio moon is fucking destroying me already 💋,babyspice__666,0,0,Sat Nov 14 17:13:25 +0000 2020
42,"RT @orfray: Virgo uses a microscope
Sagittarius binoculars
Aquarius a telescope
Scorpio looks for clues with a magnifying glass
Cancer look…",luatbh,44,0,Sat Nov 14 17:13:25 +0000 2020
43,"SUNDAY NIGHT!🌟🌟🌟

NEW MOON IN SCORPIO 9 OF CUPS WISHES RITUAL
This is a group ritual performed by me during the New… https://t.co/MstkFVwV1r",QueenAwakened,0,0,Sat Nov 14 17:13:23 +0000 2020
44,"Minerva, the goddess of wisdom rules the higher aspects of pluto. it’s enlightenment vs death. and a lot of scorpio… https://t.co/AHAPH6QpjF",melanatedmomma,5,29,Sat Nov 14 17:13:22 +0000 2020
45,"RT @thepisceanaura: 🌑pisces. cancer. scorpio.
you’ve had long term manifestations—solid foundation, financial security, romance—that you’ve…",mexicanangelita,30,0,Sat Nov 14 17:13:21 +0000 2020
46,RT @ScorpioSeason: #Scorpio: I love listening to lies when I know the truth 💅,breannamlchelle,188,0,Sat Nov 14 17:13:18 +0000 2020
47,RT @melanatedmomma: the moon is in scorpio. mercury is in scorpio. the sun is in scorpio. and mars just went direct. things feel more inten…,Jenswitchcorner,1373,0,Sat Nov 14 17:13:17 +0000 2020
48,RT @ayanatheoracle: too much scorpio for me rn can we dial it back,SassyScorpio757,2,0,Sat Nov 14 17:13:15 +0000 2020
