,text,user,retweets,favorites,datetime
24,". ^___^
 ( ● ≡ω≡  ) ﾉ♥ 
 Ooh! you are the ♒Aquarius! 

🔮Your Today's Matches:
💖Love: 
♍Virgo
😉Friendship: 
♑Caprico… https://t.co/TpeJzp1n91",kokonbal,0,0,Sat Nov 14 17:11:38 +0000 2020
25,@harwood_su Total freak,Typical_Taurus_,0,0,Sat Nov 14 17:11:35 +0000 2020
26,@Radrappy Matt what about Taurus's 😿,annarcys,0,1,Sat Nov 14 17:11:25 +0000 2020
27,Taurus are selfish and lack communication,Nathaliy16,0,1,Sat Nov 14 17:11:21 +0000 2020
28,RT @taurusismagic: I’m a #Taurus ‘never bet against me’.,neishapooh__,341,0,Sat Nov 14 17:11:16 +0000 2020
29,"RT @AdelineTarot: 💫Taurus, Leo, Virgo. All up in your head, but very little action in the actual 3D. You may have grown tired of waiting &amp;…",ayoannaa,62,0,Sat Nov 14 17:11:16 +0000 2020
30,"RT @mo0nrunes: Taurus, Leo, Scorpio... You may be seeing some happier times soon. Don’t be ignorant to it. Something you really want is wel…",pr3ttyblunts,850,0,Sat Nov 14 17:11:03 +0000 2020
31,"@MEDforMEDIATOR @DavidSpencerCa2 @jmdjait Yes, and maybe it happens in the second week of January when Uranus is in… https://t.co/ps1uA5DqW0",SirianEngel,0,2,Sat Nov 14 17:10:59 +0000 2020
32,"RT @SpeaksCory: aries taurus leo capricorn 💌

You are finding security in a separation or just really trying to find happiness in your life…",kaythearies,95,0,Sat Nov 14 17:10:49 +0000 2020
33,RT @pattypooty: this is a taurus stan account,ShesOkech,128,0,Sat Nov 14 17:10:29 +0000 2020
34,"RT @OneLuckyGirl_28: Affirmation:
Aries: I am strong
Taurus: I am right
Gemini: I am understood
Cancer: I am needed
Leo: I am loved
Virgo:…",victoriacharnia,495,0,Sat Nov 14 17:10:22 +0000 2020
35,"RT @ReadByTheSun: Taurus, Scorpio, Leo, &amp; Aquarius placements be like: https://t.co/f7rAXTKiGk",SoFaKing_Great_,38,0,Sat Nov 14 17:10:10 +0000 2020
36,"RT @HoodHealer: Taurus in Venus: 
Venus is home in Taurus. Taurus attracts $ easily &amp; loves luxury but also values financial security! This…",_PUCCIPUCC,209,0,Sat Nov 14 17:10:08 +0000 2020
37,"RT @missleotarot: If you’re dealing with an earth sign 🍃
Taurus Virgo Cap

Your person is in loooove with you. No matter what they do, they…",URAZNPERSUASION,1,0,Sat Nov 14 17:10:00 +0000 2020
38,Me and Anjela are too much alike. That’s that Taurus and Cancer shit. lol she’s just WAY MORE emotional than me however....same person lol,Dae_Diamond,0,0,Sat Nov 14 17:09:50 +0000 2020
39,"My man: What do you want to order? 

Me, a Taurus knowing Ima order one of the same 5 things....again: https://t.co/ZZSMMYs2BK",JayeCarrero,0,0,Sat Nov 14 17:09:39 +0000 2020
40,@mesdemarie @tchaikovskith Taurus is the most superior sign out here darling I’m so sorry if you haven’t heard of i… https://t.co/ZfJKnldKRk,Cinderyujin,0,0,Sat Nov 14 17:09:32 +0000 2020
41,RT @AstrologyVibez: Taurus &amp; Libra are the lovers not the fighters,andvreaa,26,0,Sat Nov 14 17:09:20 +0000 2020
42,I don’t know too much about Taurus men or Aries men..,_tianajay,0,0,Sat Nov 14 17:09:12 +0000 2020
43,"RT @realDonaldTrump: ....What are they trying to hide. They know, and so does everyone else. EXPOSE THE CRIME!",Taurus_222,27119,0,Sat Nov 14 17:09:11 +0000 2020
44,"RT @realDonaldTrump: The Consent Decree signed by the Georgia Secretary of State, with the approval of Governor @BrianKempGA, at the urging…",Taurus_222,40056,0,Sat Nov 14 17:09:05 +0000 2020
45,@rom115an moon in taurus can make u prone to binging + naturally gain weight in ur thighs but apart from that its fine tbh,mqdemoiseIIe,0,0,Sat Nov 14 17:09:05 +0000 2020
46,"RT @anthrosophist: this isn’t even a debate

Taurus",utt_kaitlyn,284,0,Sat Nov 14 17:09:05 +0000 2020
47,"RT @KaiaSinclair: Caps, Pisces, Taurus...more career plans coming up in the next few weeks for you all. Some of you will also be collabing…",Naquoyah,4,0,Sat Nov 14 17:08:59 +0000 2020
48,"Who’s your ideal match? (Based on rising sign)

Aries/Libra 
Taurus/Scorpio 
Gemini/Sagittarius 
Cancer/Capricorn… https://t.co/VKvCAaPnLf",tarotbybree,0,8,Sat Nov 14 17:08:58 +0000 2020
49,"RT @venusplutos: taurus, scorpio, &amp; virgo placements 💌

you’re headed in the right direction. there truly is a reason why things are happen…",RockinEvie43,21,0,Sat Nov 14 17:08:52 +0000 2020
50,RT @Musicharlie: @Alpha_Taurus_ Y'all welcome https://t.co/9RUtW2fTv6,milanesagros,47,0,Sat Nov 14 17:08:50 +0000 2020
51,Man the fact she is a Taurus makes this so much funnier Bc ik I’ll over react like that too 😭 https://t.co/IRuZXGQkPf,realshawtygee,0,1,Sat Nov 14 17:08:46 +0000 2020
52,"RT @MysticxLipstick: The signs that are easiest to sit and vibe out around:
Taurus 
Capricorn 
Pisces 
Libra 
Aquarius 

These signs are so…",itsstae_,673,0,Sat Nov 14 17:08:41 +0000 2020
