,text,user,retweets,favorites,datetime
84,"RT @KaiaSinclair: Air moons so Libra, Aquarius, Gemini...I hope you are ready to see changes in the 3D. On a large scale, like money flowin…",fffeenaaa,254,0,Sat Nov 07 21:06:58 +0000 2020
85,RT @aquarina: People don’t know that Aquarius girls are healers? Dumb ass hoes,_kenzzie1,86,0,Sat Nov 07 21:06:52 +0000 2020
86,"@yumekorion aquarius 🤝 aries 
worst zodiac signs",luvsaiki,2,1,Sat Nov 07 21:06:51 +0000 2020
87,@bqueenmclean same omg 😭😭😭,aquarius_reader,0,0,Sat Nov 07 21:06:46 +0000 2020
88,RT @aquarina: People don’t know that Aquarius girls are healers? Dumb ass hoes,justjurni,86,0,Sat Nov 07 21:06:44 +0000 2020
89,RT @aquarina: Aquarius girl now: with HER man. like,groovyvamp444,7,0,Sat Nov 07 21:06:41 +0000 2020
90,"@ToriPruiz girl i’m an aquarius too, but someone harry is ALWAYS mia",sweetsabotage_,0,1,Sat Nov 07 21:06:39 +0000 2020
91,All I’m saying that Aquarius has no business dating Taurus men but here I am,vintarey,0,0,Sat Nov 07 21:06:36 +0000 2020
92,RT @starheal: I think they forgot I’m an Aquarius...,rhiannahopper,28,0,Sat Nov 07 21:06:35 +0000 2020
93,RT @TheJessieWoo: THE WEAKEST LINKS https://t.co/SJHu21Yl7R,logic_aquarius,1216,0,Sat Nov 07 21:06:34 +0000 2020
94,"in my head aquarius, cancer and saggitarius signs simply dont exist like where tf are yall",chromechlmt,0,1,Sat Nov 07 21:06:24 +0000 2020
95,what’s the worst zodiac sign and why is it aquarius,yumekorion,0,2,Sat Nov 07 21:06:06 +0000 2020
96,@sandyreniguntla @aquarius_soul15 @SSMBc_u_l_t Avinash is worst contestant of all seasons.. such cheap comedy...edo… https://t.co/049zeVeLKh,show_dude,0,0,Sat Nov 07 21:05:54 +0000 2020
97,RT @starheal: I think they forgot I’m an Aquarius...,audkleinpell,28,0,Sat Nov 07 21:05:46 +0000 2020
98,"RT @zodiacashomes: Pisces,Aquarius &amp;Virgo dream cabin in the woods https://t.co/LbLLCOcfH0",xtenabena,788,0,Sat Nov 07 21:05:40 +0000 2020
99,"invitation: dress casual!! wear something comfy!!

scorpio, aquarius, and pisces: ah...yes.. i have just the outfit https://t.co/2tpvcdsIs8",milkstrology,12,133,Sat Nov 07 21:05:40 +0000 2020
