,text,user,retweets,favorites,datetime
37,"RT @OneLuckyGirl_28: If you...

If you want me, earn me...
Scorpio, Capricorn, Taurus, Gemini

If you love me, show me...
Aries, Leo, Cance…",yesimachipmunk,114,0,Sat Nov 07 21:08:49 +0000 2020
38,@TarotByBronx Oh crap! Uranus and Saturn in 7th house in Sagittarius. Uranus squaring Jupiter in my 11th house in P… https://t.co/4WijEo5VKn,Chrisdiellahlai,0,0,Sat Nov 07 21:08:47 +0000 2020
39,RT @pisceanvibe: pisces really wake up and choose fantasy over reality every day ❤️,alk_aabii,1534,0,Sat Nov 07 21:08:41 +0000 2020
40,Pisces https://t.co/fwTMJRfNu8,btsrremedy,0,0,Sat Nov 07 21:08:40 +0000 2020
41,"pisces, hufflepuff, aphrodite, infp-t https://t.co/fR95psj3yi",skzgravity,0,0,Sat Nov 07 21:08:36 +0000 2020
42,"RT @lunarvvitch: Gemini, Virgo, Sagittarius, Pisces placements 💌✨

There’s an overall energy of discouragement around you right now. The pe…",thieola,88,0,Sat Nov 07 21:08:35 +0000 2020
43,"i got: Bi
i am: Bi

i got: Libra
i am: Pisces

i got: Taken
i am: Single🤪

i got: 14
i am: 13

i got: Extrovert
i a… https://t.co/JRTl3fJcbP",CallmehcandyR,0,0,Sat Nov 07 21:08:28 +0000 2020
44,"ROSHO 
10% PISCES 
10% ISSUES
10% GOOD AT MATH :-D
10% ALSO NATURALLY FUNNY 
10% STAGE FRIGHT
10% HAS A THICK ACCEN… https://t.co/Da3QI4qpCl",emoguro,0,0,Sat Nov 07 21:08:27 +0000 2020
45,"pisces are like, a true neutral i feel. they're never truly openly bashed unprovoked on the tl but that's because t… https://t.co/NxGNmSQV94",witchygoogie,1,1,Sat Nov 07 21:08:24 +0000 2020
46,"RT @sinfulpluto: it’s giving cancer, pisces, and taurus",sparkledchicken,1312,0,Sat Nov 07 21:08:21 +0000 2020
47,"@Keana_wat exactly, idk what pisces she’s messing with 😫",juicygina4,0,0,Sat Nov 07 21:08:19 +0000 2020
48,"RT @zodiacashomes: Virgo,Aquarius,Pisces,Sagittarius,Leo and Libra dream home https://t.co/0LQbtvlC4l",thenotoriousiz,1488,0,Sat Nov 07 21:08:16 +0000 2020
49,"they gave me: bi
i am: i don’t really like labels
they gave me: aquário 
i am:pisces
they gave me: namora
i am: lon… https://t.co/fL1g5SvQ6t",inessousa666,0,2,Sat Nov 07 21:08:12 +0000 2020
50,RT @ZorayaBlack_: Sagittarius/Gemini/Pisces/Virgo making dirty/dark taboo jokes to their usual friends but going too far this time:,ehhnolope,242,0,Sat Nov 07 21:08:10 +0000 2020
51,Pisces ♓️ https://t.co/cY5Z0Uo1yi,liickmyliily,0,0,Sat Nov 07 21:08:07 +0000 2020
52,RT @ZorayaBlack_: Sagittarius/Gemini/Pisces/Virgo making dirty/dark taboo jokes to their usual friends but going too far this time:,yesimachipmunk,242,0,Sat Nov 07 21:08:05 +0000 2020
53,RT @ashanism: Ya’ll love to call Geminis fake but no one ever comes for Pisces’ placements who overextend themselves just so people they do…,dianahmarcial,328,0,Sat Nov 07 21:08:05 +0000 2020
54,RT @seiyastetic: 『✧ Pisces Aphrodite ✧』 https://t.co/s1R0VRXzx0,silegzg,21,0,Sat Nov 07 21:08:05 +0000 2020
55,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",zoeymartinezz,1519,0,Sat Nov 07 21:08:03 +0000 2020
56,"RT @iamannapepe: ✉️🔮Capricorn, Gemini, Pisces, Cancer
-sun, moon, rising, venus-

you know exactly what you need to get to where you’re goi…",leiannejustine,45,0,Sat Nov 07 21:07:54 +0000 2020
57,@milkstrology Thank the goddess that My sun sidereal is pisces lmao. It’s so dope. I’m the beginning and the end 💅🏽,ItMePHNX,0,0,Sat Nov 07 21:07:40 +0000 2020
58,RT @pisceanvibe: pisces really wake up and choose fantasy over reality every day ❤️,lilbbtinahh,1534,0,Sat Nov 07 21:07:35 +0000 2020
59,"RT @sinfulpluto: it’s giving cancer, pisces, and taurus",dianahmarcial,1312,0,Sat Nov 07 21:07:34 +0000 2020
60,when im all pisces 😩 https://t.co/sUjjVFO64K https://t.co/52Uo7oyMSb,jiwoometal,0,0,Sat Nov 07 21:07:32 +0000 2020
61,RT @ZorayaBlack_: Sagittarius/Gemini/Pisces/Virgo making dirty/dark taboo jokes to their usual friends but going too far this time:,rhennasheaux,242,0,Sat Nov 07 21:07:14 +0000 2020
62,RT @MasekoValencia: Being a Pisces moon and cancer Venus makes you a magnet of many people because of your warm nature but then it’s also a…,Just_khensi,9,0,Sat Nov 07 21:07:10 +0000 2020
63,"RT @sinfulpluto: it’s giving cancer, pisces, and taurus",mel_laartista,1312,0,Sat Nov 07 21:07:09 +0000 2020
64,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",tkasshh,1519,0,Sat Nov 07 21:07:05 +0000 2020
