,text,user,retweets,favorites,datetime
37,"@marenaltman I have Saturn retrograde in the 11th with Aries and it makes sense, i used to feel weird being alone b… https://t.co/FGx418Bn3b",LilithHowl,0,0,Sat Nov 14 00:57:45 +0000 2020
38,"@1981LOVEGOOD i got: straight
i am:  

i got: leo or libra theyre the same thing 🙄‼️
i am:  

i got: single 
i am:… https://t.co/WzMcmPPE7A",romionewands,0,0,Sat Nov 14 00:57:44 +0000 2020
39,"RT @AboutLibras: When a #Libra really care about someone, their happiness matters more than theirs own.",Jennn_le,37,0,Sat Nov 14 00:57:38 +0000 2020
40,"RT @LaliCharts: 🇧🇷 iTunes Brazil:

#3. Lali - ‘Libra’  (+1) *new peak* https://t.co/Syl0qyVdnv",EstheLT796,24,0,Sat Nov 14 00:57:36 +0000 2020
41,@callfromspace 😂I don't know how to have casual hobbies. I find something I like and dedicate my entire existence t… https://t.co/wT1cblM4Rs,dirthara_ma,0,0,Sat Nov 14 00:57:34 +0000 2020
42,"do yours in qrt !!

☆height: 165
☆shoe size: 38-39
☆zodiac sign : libra
☆tattoos : -
☆piercings : -
☆favorite color… https://t.co/8LOJPITR2C",polcayank,0,1,Sat Nov 14 00:57:34 +0000 2020
43,RT @billboardlatin: Lali Breaks Down 5 Essential Tracks on New Album ‘Libra’ https://t.co/pAzGNxRm7H,piraxladri,207,0,Sat Nov 14 00:57:33 +0000 2020
44,"@bangsof7 Altura: 1.57
Talla de zapato: 38
Signo del zod: Libra
Tatuajes: -
Piercings: -
Color fav: Rosa

Moots:… https://t.co/J0msR4lrAL",Taeftsofi,0,0,Sat Nov 14 00:57:30 +0000 2020
45,"RT @fran_wilde: Your Editing Style, by Astrological Sign:

Libra: SURE I CAN SEE WHERE THAT MIGHT WORK
Cancer: I AM SO SORRY LET ME FIX THI…",MaryCallahanB,142,0,Sat Nov 14 00:57:28 +0000 2020
46,RT @LadiesLoveBP2: It’s cold af outside smh this ain’t the time to be popping out smh it’s the time to be cuddled up watching thanksgiving…,Ya_Fav_Libra,1,0,Sat Nov 14 00:57:24 +0000 2020
47,"RT @NellyNellz19: 🪁🪁A Message 🪁🪁

Aries, Libra, Taurus, Cancer 

It’s time for you to tighten up security when it comes to your goals and t…",RonHarvy_,362,0,Sat Nov 14 00:57:24 +0000 2020
48,RT @billboard: .@lalioficial breaks down 5 essential tracks on her new album #Libra https://t.co/cB9gNfr05e,aagustinazar,434,0,Sat Nov 14 00:57:21 +0000 2020
49,"RT @martianlune: ☄️ MARS IS DIRECT ☄️

if you’ve been feeling “stuck” or have been in an energetic rut (im looking at you capricorn, aries,…",marcheamoni,473,0,Sat Nov 14 00:57:19 +0000 2020
50,@JasonYanowitz I would be amazed if Facebook did that considering they have created Libra and are not even frenemie… https://t.co/fuAuIyNhWm,Blockchain_Jay,0,0,Sat Nov 14 00:57:18 +0000 2020
51,"@SAIKY0NG i got: gay
i am:

i got: libra? 😭
i am:

i got: single
i am:

i got: introvert
i am:

reply with an emoji… https://t.co/ApzIHrtv3Y",Ievisjuicyass,0,0,Sat Nov 14 00:57:10 +0000 2020
52,Libra rising culture is giving unsolicited advice lmaooo fr,skvanyekz,0,0,Sat Nov 14 00:57:04 +0000 2020
53,Finally found out my moon sign &amp; it’s a libra 🥴🥴,sissyea,0,0,Sat Nov 14 00:57:00 +0000 2020
54,RT @astr0jade: aries cancer libra capricorn be like https://t.co/2jW0cdweIB,aracelicelery,184,0,Sat Nov 14 00:57:00 +0000 2020
55,You my true libra sister. https://t.co/LVi8g1so7V,1RITIANA,0,0,Sat Nov 14 00:57:00 +0000 2020
56,RT @WooPinkNews: Lali Breaks Down 5 Essential Tracks on New Album ‘Libra’ https://t.co/TyWTHMNynk,piraxladri,69,0,Sat Nov 14 00:56:54 +0000 2020
57,RT @astr0jade: aries cancer libra capricorn be like https://t.co/2jW0cdweIB,SabrinaisDope,184,0,Sat Nov 14 00:56:53 +0000 2020
58,"RT @iamannapepe: ✉️🔮Leo, Libra, Cancer, Capricorn
-sun, moon, rising, venus-

big boss energy. you have an incredible ability to see beyond…",jayamarie_,217,0,Sat Nov 14 00:56:52 +0000 2020
59,"RT @pisceshawty: ☁️aries. libra. taurus. pisces.
sun moon rising venus

you’re debating bringing something into your life, making a decisio…",NeelyGotEm,12,0,Sat Nov 14 00:56:51 +0000 2020
60,RT @billboard: .@lalioficial breaks down 5 essential tracks on her new album #Libra https://t.co/cB9gNfr05e,ConsumeYou2,434,0,Sat Nov 14 00:56:43 +0000 2020
61,"RT @LaliCharts: 🇧🇷 iTunes Brazil:

#3. Lali - ‘Libra’  (+1) *new peak* https://t.co/Syl0qyVdnv",Ialisrare,24,0,Sat Nov 14 00:56:38 +0000 2020
62,"RT @OneLuckyGirl_28: Affirmation:
Aries: I am strong
Taurus: I am right
Gemini: I am understood
Cancer: I am needed
Leo: I am loved
Virgo:…",carrdelii,166,0,Sat Nov 14 00:56:34 +0000 2020
63,"taurus sun, libra moon and libra rising.. interesting",akcirenella,0,1,Sat Nov 14 00:56:32 +0000 2020
64,"RT @NellyNellz19: 🪁🪁A Message 🪁🪁

Aries, Libra, Taurus, Cancer 

It’s time for you to tighten up security when it comes to your goals and t…",Cami_lexi,362,0,Sat Nov 14 00:56:28 +0000 2020
65,"RT @openmyastroeye: MARS turns direct today — finally! get ready to feel more motivated, ambitious and determined. what has been stagnant w…",lapayasa_,138,0,Sat Nov 14 00:56:27 +0000 2020
66,libra full video https://t.co/BgRcbSIiCB https://t.co/zyr9WpQcSn,gaialect,0,3,Sat Nov 14 00:56:21 +0000 2020
67,"comment for one!

i got: pan
i am: pan

i got: libra 
i am: virgo

i got: single 
i am: single

i got: ambivert
i am: ambivert",softie_bunnie,0,0,Sat Nov 14 00:56:18 +0000 2020
68,RT @astr0jade: aries cancer libra capricorn be like https://t.co/2jW0cdweIB,alyssphart,184,0,Sat Nov 14 00:56:13 +0000 2020
69,"RT @LaliCharts: 🇧🇷 iTunes Brazil:

#3. Lali - ‘Libra’  (+1) *new peak* https://t.co/Syl0qyVdnv",laurauru1969,24,0,Sat Nov 14 00:56:13 +0000 2020
70,@AstrologyVibez Libra Moon and Aries Venus https://t.co/xA6ZMscSLV,ElaSunshineBae,0,0,Sat Nov 14 00:56:11 +0000 2020
71,"RT @AboutLibras: When a #Libra really care about someone, their happiness matters more than theirs own.",PMewsBebang,37,0,Sat Nov 14 00:56:03 +0000 2020
72,"RT @LaliCharts: 🇧🇷 iTunes Brazil:

#3. Lali - ‘Libra’  (+1) *new peak* https://t.co/Syl0qyVdnv",xioespos,24,0,Sat Nov 14 00:56:03 +0000 2020
73,"RT @LaliCharts: 🇧🇷 iTunes Brazil:

#3. Lali - ‘Libra’  (+1) *new peak* https://t.co/Syl0qyVdnv",mlalitoo,24,0,Sat Nov 14 00:56:00 +0000 2020
74,"RT @LaliCharts: 🇧🇷 iTunes Brazil:

#3. Lali - ‘Libra’  (+1) *new peak* https://t.co/Syl0qyVdnv",SmilersLalita,24,0,Sat Nov 14 00:55:58 +0000 2020
75,"RT @LaliCharts: 🇧🇷 iTunes Brazil:

#3. Lali - ‘Libra’  (+1) *new peak* https://t.co/Syl0qyVdnv",echeverria_mati,24,0,Sat Nov 14 00:55:51 +0000 2020
76,"RT @AboutLibras: #Libra balances between being sexy and a great lover, which makes them number one to satisfy your needs.",_NotoriousLove,26,0,Sat Nov 14 00:55:51 +0000 2020
77,"RT @TheINFJ_Libra: If you need a smile, here is my kitten Appa. I'll be making sure to share a lot of him to brighten days wherever he may…",TheINFJ_Libra,5,0,Sat Nov 14 00:55:50 +0000 2020
78,"RT @jaywill79987464: I am not sure about the first 2 symbols. But I think the scale represents October/Libra scale, key represents unlockin…",kk132567,1,0,Sat Nov 14 00:55:37 +0000 2020
79,"RT @avxxtarot: 💛 Gemini Libra Aquarius, tarot message - 

Use your creative gifts more. The more you express yourself through your creative…",erinnurse90,319,0,Sat Nov 14 00:55:31 +0000 2020
80,"Cancer sun, libra mars, aries saturn https://t.co/aK4MiyyvOC",tandy_21,0,0,Sat Nov 14 00:55:28 +0000 2020
81,"RT @DIVINEOPAQUE: imagine getting an aquarius, gemini, or libra to open up and fall in love with you",prinncessfran,87,0,Sat Nov 14 00:55:28 +0000 2020
82,"RT @hanbinglobal: This is not the intended purpose of this page but please help us spread about the situation in the Philippines.

They nee…",libra_karylle,4950,0,Sat Nov 14 00:55:24 +0000 2020
83,"RT @LaliCharts: 🇧🇷 iTunes Brazil:

#3. Lali - ‘Libra’  (+1) *new peak* https://t.co/Syl0qyVdnv",GagaLalix,24,0,Sat Nov 14 00:55:24 +0000 2020
84,"RT @AboutLibras: #Libra are single by choice, and they will continue to be till they meet someone that deserves them.",JellaMeg,190,0,Sat Nov 14 00:55:24 +0000 2020
85,my libra essence really shines when i'm working in customer service people treated me like i was ~the manager~ and… https://t.co/xahuBAK7dj,illustori,0,0,Sat Nov 14 00:55:22 +0000 2020
86,"RT @iamannapepe: ✉️🔮Leo, Libra, Cancer, Capricorn
-sun, moon, rising, venus-

big boss energy. you have an incredible ability to see beyond…",dhamarg011100,217,0,Sat Nov 14 00:55:16 +0000 2020
87,RT @AboutLibras: #Libra don't like being ignored.,MisterMr094,115,0,Sat Nov 14 00:55:11 +0000 2020
88,RT @AboutLibras: Sometimes #Libra have to go through the worst to get to the best.,southyshannon,278,0,Sat Nov 14 00:55:08 +0000 2020
89,"RT @LaliCharts: 🇧🇷 iTunes Brazil:

#3. Lali - ‘Libra’  (+1) *new peak* https://t.co/Syl0qyVdnv",lalientour,24,0,Sat Nov 14 00:55:06 +0000 2020
90,"RT @OneLuckyGirl_28: Affirmation:
Aries: I am strong
Taurus: I am right
Gemini: I am understood
Cancer: I am needed
Leo: I am loved
Virgo:…",mommmymcneil,166,0,Sat Nov 14 00:55:01 +0000 2020
91,I'm white and 15 and A libra and Yes,jungkookQ_Q,0,1,Sat Nov 14 00:55:00 +0000 2020
92,"RT @OneLuckyGirl_28: Affirmation:
Aries: I am strong
Taurus: I am right
Gemini: I am understood
Cancer: I am needed
Leo: I am loved
Virgo:…",fadingxblack,166,0,Sat Nov 14 00:54:43 +0000 2020
93,"RT @LaliCharts: 🇧🇷 iTunes Brazil:

#3. Lali - ‘Libra’  (+1) *new peak* https://t.co/Syl0qyVdnv",mario_lopn15,24,0,Sat Nov 14 00:54:42 +0000 2020
94,RT @AboutLibras: A #Libra bounces back and recovers no matter how heavy the weight you place upon them.,Catpunk,196,0,Sat Nov 14 00:54:41 +0000 2020
95,"RT @SpeaksCory: libra aquarius gemini 💕

there’s something you are going to have to face and in the past it might have been hard or somethi…",3ye4A3ye,12,0,Sat Nov 14 00:54:37 +0000 2020
96,"RT @TerrillCharming: Name a bad person who is a Libra ♎️ 

You can’t.",iSlapJezebels,3,0,Sat Nov 14 00:54:24 +0000 2020
97,RT @camwhiteastro: someone made a tweet like a week ago that said something along the lines of it being illegal to be mean to libra moons.…,marshamalloh,15,0,Sat Nov 14 00:54:22 +0000 2020
98,"RT @AboutLibras: When a #Libra really care about someone, their happiness matters more than theirs own.",Rudy_TheGent,37,0,Sat Nov 14 00:54:16 +0000 2020
99,"RT @DIVINEOPAQUE: imagine getting an aquarius, gemini, or libra to open up and fall in love with you",ammbberrr__,87,0,Sat Nov 14 00:54:15 +0000 2020
