,Unnamed: 0,text,user,retweets,favorites,datetime
60,60,RT . breaks down 5 essential tracks on her new album Libra,ConsumeYou2,434,0,Sat Nov 14 00:56:43 +0000 2020
61,61,RT 🇧🇷 iTunes Brazil: 3. Lali - ‘Libra’ (+1) *new peak*,Ialisrare,24,0,Sat Nov 14 00:56:38 +0000 2020
62,62,RT Affirmation: Aries: I am strong Taurus: I am right Gemini: I am understood Cancer: I am needed Leo: I am loved Virgo:…,carrdelii,166,0,Sat Nov 14 00:56:34 +0000 2020
63,63,"taurus sun, libra moon and libra rising.. interesting",akcirenella,0,1,Sat Nov 14 00:56:32 +0000 2020
64,64,"RT 🪁🪁A Message 🪁🪁 Aries, Libra, Taurus, Cancer It’s time for you to tighten up security when it comes to your goals and t…",Cami_lexi,362,0,Sat Nov 14 00:56:28 +0000 2020
65,65,"RT MARS turns direct today — finally! get ready to feel more motivated, ambitious and determined. what has been stagnant w…",lapayasa_,138,0,Sat Nov 14 00:56:27 +0000 2020
66,66,libra full video,gaialect,0,3,Sat Nov 14 00:56:21 +0000 2020
67,67,comment for one! i got: pan i am: pan i got: libra i am: virgo i got: single i am: single i got: ambivert i am: ambivert,softie_bunnie,0,0,Sat Nov 14 00:56:18 +0000 2020
68,68,RT aries cancer libra capricorn be like,alyssphart,184,0,Sat Nov 14 00:56:13 +0000 2020
69,69,RT 🇧🇷 iTunes Brazil: 3. Lali - ‘Libra’ (+1) *new peak*,laurauru1969,24,0,Sat Nov 14 00:56:13 +0000 2020
70,70,Libra Moon and Aries Venus,ElaSunshineBae,0,0,Sat Nov 14 00:56:11 +0000 2020
71,71,"RT When a Libra really care about someone, their happiness matters more than theirs own.",PMewsBebang,37,0,Sat Nov 14 00:56:03 +0000 2020
72,72,RT 🇧🇷 iTunes Brazil: 3. Lali - ‘Libra’ (+1) *new peak*,xioespos,24,0,Sat Nov 14 00:56:03 +0000 2020
73,73,RT 🇧🇷 iTunes Brazil: 3. Lali - ‘Libra’ (+1) *new peak*,mlalitoo,24,0,Sat Nov 14 00:56:00 +0000 2020
74,74,RT 🇧🇷 iTunes Brazil: 3. Lali - ‘Libra’ (+1) *new peak*,SmilersLalita,24,0,Sat Nov 14 00:55:58 +0000 2020
75,75,RT 🇧🇷 iTunes Brazil: 3. Lali - ‘Libra’ (+1) *new peak*,echeverria_mati,24,0,Sat Nov 14 00:55:51 +0000 2020
76,76,"RT Libra balances between being sexy and a great lover, which makes them number one to satisfy your needs.",_NotoriousLove,26,0,Sat Nov 14 00:55:51 +0000 2020
77,77,"RT If you need a smile, here is my kitten Appa. I'll be making sure to share a lot of him to brighten days wherever he may…",TheINFJ_Libra,5,0,Sat Nov 14 00:55:50 +0000 2020
78,78,"RT I am not sure about the first 2 symbols. But I think the scale represents October/Libra scale, key represents unlockin…",kk132567,1,0,Sat Nov 14 00:55:37 +0000 2020
79,79,"RT 💛 Gemini Libra Aquarius, tarot message - Use your creative gifts more. The more you express yourself through your creative…",erinnurse90,319,0,Sat Nov 14 00:55:31 +0000 2020
80,80,"Cancer sun, libra mars, aries saturn",tandy_21,0,0,Sat Nov 14 00:55:28 +0000 2020
81,81,"RT imagine getting an aquarius, gemini, or libra to open up and fall in love with you",prinncessfran,87,0,Sat Nov 14 00:55:28 +0000 2020
82,82,RT This is not the intended purpose of this page but please help us spread about the situation in the Philippines. They nee…,libra_karylle,4950,0,Sat Nov 14 00:55:24 +0000 2020
83,83,RT 🇧🇷 iTunes Brazil: 3. Lali - ‘Libra’ (+1) *new peak*,GagaLalix,24,0,Sat Nov 14 00:55:24 +0000 2020
84,84,"RT Libra are single by choice, and they will continue to be till they meet someone that deserves them.",JellaMeg,190,0,Sat Nov 14 00:55:24 +0000 2020
85,85,my libra essence really shines when i'm working in customer service people treated me like i was ~the manager~ and…,illustori,0,0,Sat Nov 14 00:55:22 +0000 2020
86,86,"RT ✉️🔮Leo, Libra, Cancer, Capricorn -sun, moon, rising, venus- big boss energy. you have an incredible ability to see beyond…",dhamarg011100,217,0,Sat Nov 14 00:55:16 +0000 2020
87,87,RT Libra don't like being ignored.,MisterMr094,115,0,Sat Nov 14 00:55:11 +0000 2020
88,88,RT Sometimes Libra have to go through the worst to get to the best.,southyshannon,278,0,Sat Nov 14 00:55:08 +0000 2020
89,89,RT 🇧🇷 iTunes Brazil: 3. Lali - ‘Libra’ (+1) *new peak*,lalientour,24,0,Sat Nov 14 00:55:06 +0000 2020
90,90,RT Affirmation: Aries: I am strong Taurus: I am right Gemini: I am understood Cancer: I am needed Leo: I am loved Virgo:…,mommmymcneil,166,0,Sat Nov 14 00:55:01 +0000 2020
91,91,I'm white and 15 and A libra and Yes,jungkookQ_Q,0,1,Sat Nov 14 00:55:00 +0000 2020
92,92,RT Affirmation: Aries: I am strong Taurus: I am right Gemini: I am understood Cancer: I am needed Leo: I am loved Virgo:…,fadingxblack,166,0,Sat Nov 14 00:54:43 +0000 2020
93,93,RT 🇧🇷 iTunes Brazil: 3. Lali - ‘Libra’ (+1) *new peak*,mario_lopn15,24,0,Sat Nov 14 00:54:42 +0000 2020
94,94,RT A Libra bounces back and recovers no matter how heavy the weight you place upon them.,Catpunk,196,0,Sat Nov 14 00:54:41 +0000 2020
95,95,RT libra aquarius gemini 💕 there’s something you are going to have to face and in the past it might have been hard or somethi…,3ye4A3ye,12,0,Sat Nov 14 00:54:37 +0000 2020
96,96,RT Name a bad person who is a Libra ♎️ You can’t.,iSlapJezebels,3,0,Sat Nov 14 00:54:24 +0000 2020
97,97,RT someone made a tweet like a week ago that said something along the lines of it being illegal to be mean to libra moons.…,marshamalloh,15,0,Sat Nov 14 00:54:22 +0000 2020
98,98,"RT When a Libra really care about someone, their happiness matters more than theirs own.",Rudy_TheGent,37,0,Sat Nov 14 00:54:16 +0000 2020
99,99,"RT imagine getting an aquarius, gemini, or libra to open up and fall in love with you",ammbberrr__,87,0,Sat Nov 14 00:54:15 +0000 2020
