,Unnamed: 0,text,user,retweets,favorites,datetime
41,41,"RT Today's front page: ""How do you cure a cancer like Rupert Murdoch?""",bigpick91624757,183,0,Sat Nov 14 00:57:12 +0000 2020
42,42,RT CorruptKelly Loeffler is a cancer on Georgia and must be voted out immediately. Pass it on.,IMPEACH_Drumpf,2038,0,Sat Nov 14 00:57:12 +0000 2020
43,43,RT if a cancer doesn't like you.. you will know,CrotchKitty,1012,0,Sat Nov 14 00:57:11 +0000 2020
44,44,RT Orioles' Trey Mancini Says He Is Cancer Free And Will Be Ready For Spring Training,editti22,83,0,Sat Nov 14 00:57:11 +0000 2020
45,45,"RT By coincidence: exactly 6 years ago today, as Vice President of the USA, Joe Biden sent this note to his staff. I presume i…",BryanDJames,9705,0,Sat Nov 14 00:57:06 +0000 2020
46,46,"Phytochemical Polysulfides, The Potent Anti Breast Cancer Bioactive Supplement",50Plushealths,0,1,Sat Nov 14 00:57:06 +0000 2020
47,47,"RT My son has leukemia, they are granting him a MakeAWish. My son is so selfless, he chose to buy the cancer hospital Xbox’…",JustWhatNowWhy,1,0,Sat Nov 14 00:57:01 +0000 2020
48,48,RT aries cancer libra capricorn be like,aracelicelery,181,0,Sat Nov 14 00:57:00 +0000 2020
49,49,"Roanoke Chowan has been distributing mail-in colorectal cancer tests to patients, with the goal of reaching at leas…",NCHealthNews,0,1,Sat Nov 14 00:57:00 +0000 2020
50,50,RT CorruptKelly Loeffler is a cancer on Georgia and must be voted out immediately. Pass it on.,sandy0768,442,0,Sat Nov 14 00:56:58 +0000 2020
51,51,RT aries cancer libra capricorn be like,SabrinaisDope,181,0,Sat Nov 14 00:56:53 +0000 2020
52,52,"RT ✉️🔮Leo, Libra, Cancer, Capricorn -sun, moon, rising, venus- big boss energy. you have an incredible ability to see beyond…",jayamarie_,215,0,Sat Nov 14 00:56:52 +0000 2020
53,53,RT 28yo Cancer Patient Needs Help To Save His Life,terri2kool,7,0,Sat Nov 14 00:56:52 +0000 2020
