,Unnamed: 0,text,user,retweets,favorites,datetime
0,0,This def me when it comes to dishes!! Virgo Mars tho,Juliebby___,0,0,Sat Nov 14 00:58:14 +0000 2020
1,1,RT @ Virgo/Pisces placements: Stop feeling guilty for speaking your needs and expressing yourself. You have every right to.…,MidgetMadi,583,0,Sat Nov 14 00:58:14 +0000 2020
2,2,"RT When you hear a Taurus, Gemini, Virgo or Aquarius say “But...” run away",allyy198,97,0,Sat Nov 14 00:58:06 +0000 2020
3,3,2 of my coworkers were talking about how they both currently have 2 crazy Virgo exes stalking them. I assured them…,YesiOnAir,0,0,Sat Nov 14 00:58:01 +0000 2020
4,4,not u calling me a virgo i’m blocking h,mclfoysbqrchie,0,0,Sat Nov 14 00:57:55 +0000 2020
5,5,"Me? I’m just a guy who likes the office, looking for a Dwight to my Kevin or whatever. I also am a Virgo, or possib…",shaqfan1937,0,0,Sat Nov 14 00:57:47 +0000 2020
6,6,RT Virgo ♍️ Learn to walk away from situations where you feel you need to constantly prove your dedi…,_ah_its_cassie_,83,0,Sat Nov 14 00:57:46 +0000 2020
7,7,RT Virgo things,looseleafe_,149,0,Sat Nov 14 00:57:42 +0000 2020
8,8,RT Virgo may wait years for the right person.,Mn_maniya,409,0,Sat Nov 14 00:57:37 +0000 2020
9,9,Virgo. &amp; I know sometimes my friends wish my mouth had an off button😂,BriannaAshley__,0,0,Sat Nov 14 00:57:36 +0000 2020
10,10,"Damn, is that a Virgo thing then 😂😭",_SimplyGigi_,0,0,Sat Nov 14 00:57:33 +0000 2020
11,11,"RT Your Editing Style, by Astrological Sign: Libra: SURE I CAN SEE WHERE THAT MIGHT WORK Cancer: I AM SO SORRY LET ME FIX THI…",MaryCallahanB,142,0,Sat Nov 14 00:57:28 +0000 2020
12,12,RT rt if ur a virgo moon &amp; hate loud noises,MsBenzedrine_,17,0,Sat Nov 14 00:57:28 +0000 2020
13,13,"RT capricorn taurus virgo | next 72hrs the bounce back looking promising, I see a new beginning &amp; tapping into your inner fire.…",marisoltxvar,521,0,Sat Nov 14 00:57:27 +0000 2020
14,14,RT Virgo things,kuhtayuh,149,0,Sat Nov 14 00:57:21 +0000 2020
15,15,"RT The way this is Aries, Virgo, Capricorn &amp; Aquarius placements",itsscai_,2398,0,Sat Nov 14 00:57:18 +0000 2020
16,16,RT @ Virgo/Pisces placements: Stop feeling guilty for speaking your needs and expressing yourself. You have every right to.…,alisenleigh,583,0,Sat Nov 14 00:57:12 +0000 2020
17,17,RT Virgo things,enahsxo,149,0,Sat Nov 14 00:57:07 +0000 2020
18,18,"RT The way this is Aries, Virgo, Capricorn &amp; Aquarius placements",_joquarius_,2398,0,Sat Nov 14 00:56:58 +0000 2020
19,19,i got: bi i am: Bi i got: virgo i am: Virgo i got: single i am: Single i got: introverted i am: Ambivert! repl…,Justagayotaku1,0,0,Sat Nov 14 00:56:45 +0000 2020
20,20,RT Virgo things,cindylinaress,149,0,Sat Nov 14 00:56:44 +0000 2020
21,21,"RT capricorn taurus virgo | next 72hrs the bounce back looking promising, I see a new beginning &amp; tapping into your inner fire.…",AreefaStankin,521,0,Sat Nov 14 00:56:38 +0000 2020
22,22,"RT ✉️🔮Aries, Taurus, Virgo, Gemini -sun, moon, rising, venus- don’t be afraid to take risks at this time - don’t worry about…",intuiteveguide,93,0,Sat Nov 14 00:56:36 +0000 2020
23,23,virgo! once i start i do not stop,shelbyfierros,0,0,Sat Nov 14 00:56:34 +0000 2020
24,24,RT Affirmation: Aries: I am strong Taurus: I am right Gemini: I am understood Cancer: I am needed Leo: I am loved Virgo:…,carrdelii,166,0,Sat Nov 14 00:56:34 +0000 2020
25,25,"RT Aquarius,Sagittarius,Aries,Virgo,Capricorn You don’t even know how much you’re worth. It’s time for you to be gratef…",AlexusWillis7,7,0,Sat Nov 14 00:56:31 +0000 2020
26,26,RT What I’ve learned about.. VIRGO 🍂 placements : Mutable Earth= adaptable.. Virgo placements find security in being able to d…,JadahDerice,21,0,Sat Nov 14 00:56:25 +0000 2020
27,27,Cancer or Pisces sun &amp; a virgo moon??,Juliebby___,0,0,Sat Nov 14 00:56:23 +0000 2020
28,28,comment for one! i got: pan i am: pan i got: libra i am: virgo i got: single i am: single i got: ambivert i am: ambivert,softie_bunnie,0,0,Sat Nov 14 00:56:18 +0000 2020
29,29,Your Virgo Goddess has arrived,coolynn_,0,0,Sat Nov 14 00:56:16 +0000 2020
30,30,RT a virgo venus is such a caring partner. you tell them anything and they’ll right it down and lock it in their mind just…,amandaxxcole,161,0,Sat Nov 14 00:56:15 +0000 2020
31,31,"RT capricorn taurus virgo | next 72hrs the bounce back looking promising, I see a new beginning &amp; tapping into your inner fire.…",AGuyLikeTre_,521,0,Sat Nov 14 00:56:13 +0000 2020
32,32,she definitely a virgo,aureumniyaa,0,0,Sat Nov 14 00:56:08 +0000 2020
33,33,"Virgo. I only talk if it's purposeful, fulfills some sort of need.",MightyMiklas,0,0,Sat Nov 14 00:56:06 +0000 2020
34,34,I’ve never met a Virgo i didn’t like.,whosvanessaa_,0,0,Sat Nov 14 00:56:06 +0000 2020
35,35,RT Virgo things,jesssiceer,149,0,Sat Nov 14 00:56:01 +0000 2020
36,36,"Who's a Capricorn, Virgo, Taurus or Pisces or Scorpio",SHB4RIB4BY,0,2,Sat Nov 14 00:56:01 +0000 2020
37,37,"RT virgo , no idea // don toliver",Hvrmoniousvibes,1,0,Sat Nov 14 00:56:00 +0000 2020
38,38,"RT Good Morning. If you have an encouraging statement, kind compliment, or good thought about someone - you should tell them tod…",virgo_librarian,19,0,Sat Nov 14 00:55:53 +0000 2020
39,39,RT Virgo things,Mellii0396,149,0,Sat Nov 14 00:55:52 +0000 2020
40,40,RT Virgo things,Hthepeach,149,0,Sat Nov 14 00:55:39 +0000 2020
41,41,"RT capricorn taurus virgo | next 72hrs the bounce back looking promising, I see a new beginning &amp; tapping into your inner fire.…",VickysXoSecret,521,0,Sat Nov 14 00:55:33 +0000 2020
42,42,"RT A Virgo will still tell the truth whether they hate someone or love someone, the truth has nothing to do with feelings.",Sassysmile247,197,0,Sat Nov 14 00:55:31 +0000 2020
43,43,"RT A Virgo will still tell the truth whether they hate someone or love someone, the truth has nothing to do with feelings.",S_LynnBryant,197,0,Sat Nov 14 00:55:31 +0000 2020
44,44,"RT Taurus,Leo,Virgo,Pisces,Cancer and Aquarius dream bathroom",dressed_in_g0ld,545,0,Sat Nov 14 00:55:30 +0000 2020
45,45,Awon September born yen ni . Virgo abi wetin dem Dey call them,ManLikeZakee,0,0,Sat Nov 14 00:55:23 +0000 2020
46,46,RT What I’ve learned about.. VIRGO 🍂 placements : Mutable Earth= adaptable.. Virgo placements find security in being able to d…,OFFICIALRNYJE,21,0,Sat Nov 14 00:55:23 +0000 2020
47,47,RT Virgo things,okayydesire,149,0,Sat Nov 14 00:55:22 +0000 2020
