,Unnamed: 0,text,user,retweets,favorites,datetime
44,44,RT reminder that Capricorn energy is that of which is willing to go to many lengths &amp; feats for the sake of mastering the self an…,moiyadestiny,326,0,Thu Nov 12 13:35:05 +0000 2020
45,45,RT Being a Capricorn is setting your alarm 15 mins to an hour early just so you can wake up and have some peace and quiet t…,herdimplesz,1181,0,Thu Nov 12 13:34:56 +0000 2020
46,46,RT Realest signs you’ll ever meet Geminis Virgo. Pisces Leos Capricorn,yakray2,721,0,Thu Nov 12 13:34:46 +0000 2020
47,47,RT literally the Capricorn/Cancer dynamic,the_punstar,1339,0,Thu Nov 12 13:34:44 +0000 2020
48,48,RT Capricorn’s don’t get enough credit. Top tier sign.,miiachloe,75,0,Thu Nov 12 13:34:31 +0000 2020
49,49,As long as you are 18 by election day-…,cminmd,0,0,Thu Nov 12 13:34:31 +0000 2020
50,50,"RT ✉️🔮Virgo, Libra, Capricorn, Scorpio -sun, moon, rising, venus- whatever your mind can think of, no matter how big, no mat…",enriquezziarii,160,0,Thu Nov 12 13:34:28 +0000 2020
51,51,Big Capricorn ♑️,Cocain_Waitres,0,0,Thu Nov 12 13:33:52 +0000 2020
52,52,RT you wanna get with a Capricorn but you have no goals and aspirations?,lisz0506x_,700,0,Thu Nov 12 13:33:42 +0000 2020
53,53,i got: bi i am: i got: capricorn i am: i got: single i am: i got: introvert i am: reply with an e…,strapjm,0,0,Thu Nov 12 13:33:37 +0000 2020
54,54,RT You could have a sudden change of heart today about something ... More for Capricorn,CliqMyHeels,1,0,Thu Nov 12 13:33:33 +0000 2020
55,55,"RT Thursday: Moon in Libra, Jupiter conjunct Pluto in Capricorn. If the whole point of civilization is to have civil and mutu…",ElizabethWydv2,14,0,Thu Nov 12 13:33:20 +0000 2020
56,56,"RT What the signs make... Love Taurus, Cancer, Libra War Aries, Gemini, Scorpio Peace Aquarius, Pisces, Sagittarius M…",ro_meo15,199,0,Thu Nov 12 13:33:19 +0000 2020
57,57,RT Zodiac signs that will do almost anything to get what they want. -Taurus -Capricorn -Scorpio -Aries -Virgo,Tianna_15,196,0,Thu Nov 12 13:33:17 +0000 2020
58,58,RT what is the best zodiac sign and why is it capricorn,taleman19,95,0,Thu Nov 12 13:33:07 +0000 2020
59,59,"RT In typical Capricorn fashion, I had a full-blown meltdown last week and then wiped my tears and got so productive, it made…",Bre_TrueVirtue,31,0,Thu Nov 12 13:33:05 +0000 2020
60,60,RT Zodiac signs that will do almost anything to get what they want. -Taurus -Capricorn -Scorpio -Aries -Virgo,UsmanAziz10,196,0,Thu Nov 12 13:33:05 +0000 2020
61,61,RT Good morning to Virgo and Capricorn placements only. Y’all are underrated.,kaytcorr,444,0,Thu Nov 12 13:33:01 +0000 2020
62,62,RT Capricorn’s don’t get enough credit. Top tier sign.,Fiona_Guzman,75,0,Thu Nov 12 13:32:57 +0000 2020
63,63,stemming the creative flow of a capricorn... *faints* he needs.2 stay out of TAEHYUNG business. kth1 will…,juneplumtae,0,0,Thu Nov 12 13:32:43 +0000 2020
64,64,RT Being a Capricorn is setting your alarm 15 mins to an hour early just so you can wake up and have some peace and quiet t…,TheRealStormyyy,1181,0,Thu Nov 12 13:32:26 +0000 2020
65,65,"🍃 CAPRICORN, TAURUS, VIRGO (Sun, Moon, or Rising). Things are progressing at a slow pace and you’re gonna be notic…",solariustarot,2,4,Thu Nov 12 13:32:23 +0000 2020
66,66,RT ⠀⠀ 𝙀𝙕𝙍𝘼 𝙈𝘼𝙍𝘾𝙄𝘼𝙉𝙊. ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀ twenty-four. capricorn. hannah. 80’s &amp; 90’s rock enthusiast. hate club.,sianaspromo,9,0,Thu Nov 12 13:32:08 +0000 2020
67,67,RT 💌aquarius. capricorn. aries. libra. sun moon rising venus emotions will be spilling. an honest conversation is coming up…,simply_shamai,102,0,Thu Nov 12 13:32:04 +0000 2020
68,68,You could have a sudden change of heart today about something ... More for Capricorn,Lovin_MyBoys17,0,0,Thu Nov 12 13:31:57 +0000 2020
69,69,You could have a sudden change of heart today about something ... More for Capricorn,hairbymorgan,0,0,Thu Nov 12 13:31:57 +0000 2020
70,70,You could have a sudden change of heart today about something ... More for Capricorn,SooSNEAKY_4NA,0,0,Thu Nov 12 13:31:57 +0000 2020
71,71,You could have a sudden change of heart today about something ... More for Capricorn,TripleR_Demc32,0,0,Thu Nov 12 13:31:57 +0000 2020
72,72,You could have a sudden change of heart today about something ... More for Capricorn,Killin_em22,0,0,Thu Nov 12 13:31:57 +0000 2020
73,73,You could have a sudden change of heart today about something ... More for Capricorn,CUNVmeSoCrownMe,0,0,Thu Nov 12 13:31:57 +0000 2020
74,74,You could have a sudden change of heart today about something ... More for Capricorn,Alexia_DaShDoLL,0,0,Thu Nov 12 13:31:56 +0000 2020
75,75,You could have a sudden change of heart today about something ... More for Capricorn,ToroBotero,0,0,Thu Nov 12 13:31:56 +0000 2020
76,76,You could have a sudden change of heart today about something ... More for Capricorn,ThatPorterGirl,0,0,Thu Nov 12 13:31:56 +0000 2020
77,77,You could have a sudden change of heart today about something ... More for Capricorn,Traaacey,0,0,Thu Nov 12 13:31:56 +0000 2020
78,78,You could have a sudden change of heart today about something ... More for Capricorn,505lette,0,0,Thu Nov 12 13:31:56 +0000 2020
79,79,You could have a sudden change of heart today about something ... More for Capricorn,piper_j25,0,0,Thu Nov 12 13:31:56 +0000 2020
80,80,You could have a sudden change of heart today about something ... More for Capricorn,bry_perk2010,0,0,Thu Nov 12 13:31:56 +0000 2020
81,81,You could have a sudden change of heart today about something ... More for Capricorn,Digest_MyTweets,0,0,Thu Nov 12 13:31:56 +0000 2020
82,82,You could have a sudden change of heart today about something ... More for Capricorn,TraceMySTARZ,0,0,Thu Nov 12 13:31:56 +0000 2020
83,83,You could have a sudden change of heart today about something ... More for Capricorn,IamNicoldest,0,0,Thu Nov 12 13:31:56 +0000 2020
84,84,You could have a sudden change of heart today about something ... More for Capricorn,Mosier,0,0,Thu Nov 12 13:31:55 +0000 2020
85,85,You could have a sudden change of heart today about something ... More for Capricorn,jaylewis99,0,0,Thu Nov 12 13:31:55 +0000 2020
86,86,You could have a sudden change of heart today about something ... More for Capricorn,CarpeDiem_Faith,0,0,Thu Nov 12 13:31:55 +0000 2020
87,87,You could have a sudden change of heart today about something ... More for Capricorn,Ms_Riica69,0,0,Thu Nov 12 13:31:55 +0000 2020
88,88,You could have a sudden change of heart today about something ... More for Capricorn,VeliSmallz,0,0,Thu Nov 12 13:31:55 +0000 2020
89,89,You could have a sudden change of heart today about something ... More for Capricorn,KateYodels,0,0,Thu Nov 12 13:31:55 +0000 2020
90,90,You could have a sudden change of heart today about something ... More for Capricorn,Autiana_bg,0,0,Thu Nov 12 13:31:54 +0000 2020
91,91,You could have a sudden change of heart today about something ... More for Capricorn,MissMonroe_911,0,0,Thu Nov 12 13:31:54 +0000 2020
92,92,You could have a sudden change of heart today about something ... More for Capricorn,mariaj68,0,0,Thu Nov 12 13:31:54 +0000 2020
93,93,You could have a sudden change of heart today about something ... More for Capricorn,DeevahBlankie,0,0,Thu Nov 12 13:31:54 +0000 2020
94,94,You could have a sudden change of heart today about something ... More for Capricorn,EnyartRedBoi,0,0,Thu Nov 12 13:31:54 +0000 2020
95,95,You could have a sudden change of heart today about something ... More for Capricorn,amorous3D,0,0,Thu Nov 12 13:31:53 +0000 2020
96,96,You could have a sudden change of heart today about something ... More for Capricorn,powelash,0,0,Thu Nov 12 13:31:53 +0000 2020
97,97,You could have a sudden change of heart today about something ... More for Capricorn,iminv1s1ble,0,0,Thu Nov 12 13:31:53 +0000 2020
98,98,You could have a sudden change of heart today about something ... More for Capricorn,Beatz_N_Sneakz,0,0,Thu Nov 12 13:31:53 +0000 2020
99,99,You could have a sudden change of heart today about something ... More for Capricorn,midgetgangTravi,0,0,Thu Nov 12 13:31:53 +0000 2020
